searchDate,flightDate,startingAirport,destinationAirport,isBasicEconomy,isRefundable,isNonStop,totalFare
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,198.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,198.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,198.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,198.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,198.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,198.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,198.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,198.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,206.1
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,206.1
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,207.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,244.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,244.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,244.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,244.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,244.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,259.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,259.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,288.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,288.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,297.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,297.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,297.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,297.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,345.58
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,345.58
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,345.58
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,377.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,377.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,377.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,377.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,FALSE,457.6
16/04/22,17/04/22,ATL,LGA,FALSE,FALSE,TRUE,2057.61
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,178.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,178.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,178.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,178.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,198.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,248.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,248.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,FALSE,313.58
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,318.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,328.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,328.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,328.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,328.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,328.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,328.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,FALSE,390.59
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,403.99
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,TRUE,428.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,FALSE,441.59
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,FALSE,447.19
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,FALSE,497.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,FALSE,505.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,FALSE,530.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,FALSE,564.87
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,FALSE,598.6
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,FALSE,601.61
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,FALSE,612.59
16/04/22,17/04/22,ATL,MIA,FALSE,FALSE,FALSE,621.6
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,463.58
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,463.58
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,477.61
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,477.61
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,510.07
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,579.61
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,596.1
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,627.6
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,627.6
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,706.1
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,777.1
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,795.29
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,797.1
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,806.1
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,806.1
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,857.1
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,862.3
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,911.59
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,929.29
16/04/22,17/04/22,ATL,OAK,FALSE,FALSE,FALSE,1017.1
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,149.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,149.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,149.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,190.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,190.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,190.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,198.1
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,198.1
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,199.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,202.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,218.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,218.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,259.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,268.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,268.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,268.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,271.58
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,271.58
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,271.58
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,278.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,278.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,281.58
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,308.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,317.6
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,328.6
16/04/22,17/04/22,ATL,ORD,TRUE,FALSE,FALSE,370.2
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,391.21
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,416.2
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,657.55
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,FALSE,657.55
16/04/22,17/04/22,ATL,ORD,FALSE,FALSE,TRUE,1718.6
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,FALSE,211.6
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,FALSE,211.6
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,FALSE,286.1
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,TRUE,298.6
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,TRUE,342.6
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,FALSE,358.6
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,FALSE,358.6
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,FALSE,358.6
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,TRUE,403.99
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,TRUE,458.6
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,TRUE,458.6
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,FALSE,519.67
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,FALSE,676.61
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,TRUE,698.6
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,TRUE,698.6
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,TRUE,698.6
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,TRUE,1627.61
16/04/22,17/04/22,ATL,PHL,FALSE,FALSE,TRUE,1627.61
16/04/22,17/04/22,ATL,SFO,TRUE,FALSE,FALSE,307.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,369.1
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,369.1
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,369.1
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,370.6
16/04/22,17/04/22,ATL,SFO,TRUE,FALSE,FALSE,387.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,436.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,456.69
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,469.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,557.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,557.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,557.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,557.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,557.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,TRUE,558.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,TRUE,558.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,TRUE,558.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,TRUE,558.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,580.2
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,612.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,616.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,618.59
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,TRUE,708.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,716.61
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,716.61
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,763.2
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,763.2
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,763.2
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,795.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,847.2
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,885.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,1011.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,1011.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,1011.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,1011.6
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,1017.2
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,1017.2
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,1017.2
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,1017.2
16/04/22,17/04/22,ATL,SFO,FALSE,FALSE,FALSE,1017.2
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,TRUE,248.6
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,TRUE,248.6
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,TRUE,300.1
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,TRUE,300.1
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,FALSE,303.61
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,FALSE,303.61
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,FALSE,318.6
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,TRUE,398.6
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,TRUE,398.6
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,TRUE,398.6
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,TRUE,398.6
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,FALSE,416.2
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,FALSE,421.6
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,FALSE,426.61
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,FALSE,438.6
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,FALSE,447.1
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,FALSE,466.6
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,TRUE,478.6
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,FALSE,518.61
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,FALSE,591.2
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,FALSE,599.61
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,TRUE,608.6
16/04/22,17/04/22,BOS,ATL,FALSE,FALSE,TRUE,798.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,TRUE,268.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,TRUE,299.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,TRUE,299.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,FALSE,362.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,FALSE,362.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,FALSE,362.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,FALSE,367.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,FALSE,367.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,FALSE,367.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,FALSE,367.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,TRUE,436.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,TRUE,436.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,TRUE,436.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,FALSE,445.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,FALSE,493.19
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,FALSE,507.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,FALSE,547.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,FALSE,583.01
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,FALSE,588.58
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,TRUE,784.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,TRUE,784.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,TRUE,804.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,TRUE,1665.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,TRUE,1665.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,TRUE,1665.6
16/04/22,17/04/22,BOS,CLT,FALSE,FALSE,TRUE,1665.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,TRUE,313.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,TRUE,313.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,TRUE,313.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,TRUE,313.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,322.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,322.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,322.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,322.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,322.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,322.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,322.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,322.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,322.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,322.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,322.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,TRUE,343.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,TRUE,359.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,368.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,368.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,368.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,368.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,368.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,TRUE,428.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,483.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,487.6
16/04/22,17/04/22,BOS,DEN,FALSE,FALSE,FALSE,514.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,TRUE,252.61
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,261.61
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,261.61
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,261.61
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,261.61
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,261.61
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,261.61
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,TRUE,307.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,TRUE,307.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,TRUE,307.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,317.58
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,317.58
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,317.58
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,318.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,TRUE,328.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,337.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,337.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,TRUE,360.68
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,TRUE,367.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,368.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,376.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,TRUE,448.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,TRUE,448.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,TRUE,448.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,508.6
16/04/22,17/04/22,BOS,DFW,FALSE,FALSE,FALSE,619.61
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,177.61
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,211.6
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,211.6
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,TRUE,248.6
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,268.6
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,TRUE,298.6
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,320.58
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,320.58
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,320.58
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,320.58
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,320.58
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,320.58
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,344.6
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,344.6
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,417.6
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,417.6
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,424.6
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,TRUE,498.6
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,TRUE,498.6
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,TRUE,498.6
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,517.2
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,746.59
16/04/22,17/04/22,BOS,DTW,FALSE,FALSE,FALSE,941.6
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,TRUE,178.6
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,243.61
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,243.61
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,243.61
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,243.61
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,243.61
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,TRUE,248.6
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,249.21
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,TRUE,268.6
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,TRUE,268.6
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,TRUE,268.6
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,299.61
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,299.61
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,299.61
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,299.61
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,299.61
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,299.61
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,299.61
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,317.58
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,FALSE,409.6
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,TRUE,438.6
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,TRUE,438.6
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,TRUE,438.6
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,TRUE,548.6
16/04/22,17/04/22,BOS,EWR,FALSE,FALSE,TRUE,948.6
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,509.61
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,513.2
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,516.6
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,541.6
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,541.6
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,541.6
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,541.6
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,541.6
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,547.2
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,547.2
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,562.2
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,562.2
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,586.6
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,607.61
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,607.61
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,607.61
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,607.61
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,631.6
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,643.11
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,643.11
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,TRUE,648.6
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,TRUE,648.6
16/04/22,17/04/22,BOS,IAD,FALSE,FALSE,FALSE,651.6
